stateid,year,vio,mur,rob,incarc_rate,pb1064,pw1064,pm1029,pop,avginc,density,shall
15,87,263.29999,4.8000002,98,142,24.640911,26.729006,17.233833,1.067911,15.252784,.16621183,0
15,88,257.10001,4,84.099998,141,24.630796,26.488693,16.832111,1.079823,15.906222,.16806585,0
15,89,270.10001,4.8000002,83.199997,136,24.638309,26.234442,16.53651,1.094584,16.49362,.17036326,0
15,90,280.89999,4,91.400002,142,24.853533,26.387545,16.167927,1.112703,17.061943,.17323728,0
15,91,241.8,4,86.900002,150,24.669617,26.440235,15.767819,1.131412,16.926306,.17615008,0
15,92,258.39999,3.5999999,99.199997,153,24.46166,26.499966,15.446907,1.1499259,17.20117,.17903253,0
15,93,261.20001,3.8,103.6,164,24.259928,26.326378,15.096065,1.161508,17.242914,.18083574,0
15,94,262.20001,4.1999998,103.6,198,24.07439,26.257366,14.798923,1.173903,17.02512,.18276553,0
15,95,295.60001,4.6999998,130.8,202,23.955984,26.105431,14.500588,1.18049,16.731936,.18379106,0
15,96,280.60001,3.4000001,135.60001,217,23.951103,26.014874,14.221139,1.1844341,16.294735,.1844051,0
15,97,277.89999,4,118.2,249,24.036636,26.001873,13.967454,1.189322,16.300629,.18516612,0
15,98,246.89999,2,102.7,288,24.096241,26.043787,13.863493,1.190472,16.333252,.18534517,0
15,99,235,3.7,88.099998,307,24.163874,26.084333,13.681266,1.185497,16.464733,.1845706,0
16,77,236.89999,5.5,39.599998,82,.76935178,70.725014,18.708593,.88347101,10.70244,.010685814,0
16,78,236.39999,5.4000001,40,87,.79533017,70.472969,18.447201,.91069102,11.183432,.011015046,0
16,79,288.70001,5.4000001,43.299999,91,.80450255,70.138618,18.182745,.93262601,10.830567,.011280356,0
16,80,313.39999,3.0999999,46.799999,92,.84178722,69.792389,17.956018,.94798303,10.560615,.011502973,0
16,81,283.29999,4.5,37.700001,87,.8455596,69.532005,17.688887,.96220303,10.307879,.011675521,0
16,82,259.20001,2.5,30.299999,99,.85711735,69.167297,17.324018,.97372901,9.9288712,.011815379,0
16,83,238.7,3.5,27.299999,107,.87375164,68.877274,17.022013,.98185802,10.315,.011914018,0
16,84,235.3,3.4000001,24.4,121,.89408898,68.745438,16.717918,.99084097,10.61517,.012023019,0
16,85,234.8,2.2,26.799999,127,.92209011,68.658394,16.44944,.99404597,10.785122,.012061909,0
16,86,222.5,3.2,21.299999,133,.94907629,68.492043,16.200342,.99022597,10.878912,.012015556,0
16,87,214.2,3.0999999,24.200001,144,.97958994,68.472511,15.996484,.98500401,11.059847,.011952192,0
16,88,234.7,3.5999999,20.200001,144,1.0136263,68.529297,15.804596,.98566902,11.407416,.011960261,0
16,89,254.60001,2.5999999,15,157,1.0526676,68.680222,15.700315,.99442601,11.886808,.01206652,0
16,90,275.70001,2.7,15,180,1.0850079,70.691048,15.659829,1.0118819,12.089892,.012228034,0
16,91,290.29999,1.8,20.700001,190,1.1035552,71.351173,15.60041,1.038915,11.838545,.012554713,1
16,92,281.39999,3.5,21.5,205,1.1284682,71.669495,15.646185,1.0664901,12.237559,.012887942,1
16,93,281.79999,2.9000001,16.9,209,1.1650884,72.034973,15.712893,1.101204,12.579762,.013307441,1
16,94,285.79999,3.5,18.4,234,1.1624374,72.302658,15.738833,1.1354589,12.664512,.013721392,1
16,95,322,4.0999999,24,245,1.1863519,72.632019,15.783949,1.165,12.838019,.01407838,1
16,96,267.20001,3.5999999,20.299999,283,1.1868258,72.775505,15.828918,1.187706,12.924155,.014352769,1
16,97,256.79999,3.2,19.6,319,1.2108492,72.910812,15.867253,1.210638,12.939776,.014629889,1
16,98,282.20001,2.9000001,21.5,323,1.2419136,72.940956,15.844452,1.2309231,13.394342,.014875023,1
16,99,244.89999,2,17.799999,330,1.2506192,73.224815,15.791883,1.2517,13.676858,.015126102,1
17,77,630.59998,9.8999996,280.29999,87,5.3145447,62.960426,18.086117,11.386319,13.784941,.20424624,0
17,78,676.70001,9.8999996,292.89999,95,5.4166713,62.7687,17.979223,11.412562,14.175256,.20471698,0
17,79,743.90002,10.7,321.10001,96,5.5159497,62.548584,17.904051,11.39684,14.053396,.20443495,0
17,80,808,10.6,367,95,5.6594219,62.041302,17.798391,11.434702,13.392093,.20549379,0
17,81,792.5,10.5,373.20001,94,5.7176147,61.889572,17.693737,11.443461,13.426,.20565119,0
17,82,774.29999,8.8000002,346.79999,113,5.7867289,61.5728,17.500486,11.423414,13.179671,.20529094,0
17,83,728.09998,9.6999998,318.89999,119,5.8304086,61.235561,17.251823,11.408823,13.289,.20502871,0
17,84,724.90002,9,303.79999,135,5.8876963,60.889755,17.006208,11.412138,14.080038,.20508829,0
17,85,714.79999,8,287.10001,149,5.9353561,60.611225,16.738789,11.399804,14.360408,.20486663,0
17,86,808.90002,8.8999996,325.29999,161,5.9840655,60.268581,16.448612,11.387258,14.802155,.20464118,0
17,87,796.20001,8.3000002,314.29999,168,6.0440292,60.007423,16.149868,11.391176,15.162453,.20471157,0
17,88,810.40002,8.6000004,312.70001,171,6.1046553,59.836819,15.87374,11.390176,15.544162,.20469362,0
17,89,845.90002,9,335.70001,181,6.1706419,59.592964,15.61103,11.409785,15.766102,.205046,0
17,90,967.40002,10.3,394,211,6.2536674,61.308735,15.354392,11.446979,15.816072,.20590684,0
17,91,1039.2,11.3,456.10001,234,6.2898293,61.053135,15.076353,11.535973,15.58492,.20750766,0
17,92,977.29999,11.4,412.5,247,6.3458405,60.842056,14.828988,11.635197,16.162439,.20929249,0
17,93,959.70001,11.4,381.20001,271,6.4049292,60.661125,14.595696,11.725984,16.112955,.21092555,0
17,94,960.90002,11.7,372.60001,294,6.4503675,60.464214,14.395476,11.804986,16.423679,.21234663,0
17,95,996.09998,10.3,330.79999,310,6.4982519,60.309753,14.265404,11.884935,16.770521,.21378474,0
17,96,890.40002,10,279.39999,317,6.5306101,60.213093,14.181942,11.953003,17.148174,.21500914,0
17,97,861.40002,9.1999998,278.39999,327,6.5822787,60.154789,14.110233,12.011509,17.609076,.21606153,0
17,98,807.70001,8.3999996,248.5,342,6.644557,60.220581,14.083453,12.069774,18.333666,.21710961,0
17,99,732.5,7.6999998,219.39999,357,6.7036958,60.303902,14.051922,12.12837,18.620523,.21816362,0
18,77,310.60001,7.4000001,123.2,79,2.6976004,67.798309,18.272713,5.4256368,11.835156,.15030715,1
18,78,323.5,6.1999998,121.4,80,2.7251041,67.767395,18.118984,5.4702129,12.233168,.15154204,1
18,79,338,8.3000002,132.7,82,2.7552292,67.688858,17.979174,5.5011759,12.092808,.15239981,1
18,80,377.79999,8.8999996,141.39999,98,2.823509,67.904175,17.950302,5.4907212,11.423841,.15280867,1
18,81,341.60001,7.0999999,129,114,2.8547056,67.831657,17.826921,5.4804249,11.349079,.15252213,1
18,82,300.60001,6.5,109,138,2.8722219,67.708473,17.626698,5.467927,11.040336,.15217429,1
18,83,283.79999,5.1999998,99.900002,152,2.8858972,67.520142,17.378204,5.4504018,11.203,.15168656,1
18,84,305.20001,5.5,98.900002,164,2.9054134,67.398003,17.108921,5.4583278,11.934755,.15190716,1
18,85,309.39999,5.8000002,92.099998,165,2.925127,67.246399,16.84403,5.4592161,12.170418,.15193187,1
18,86,307.70001,6,90,175,2.9385157,67.040642,16.546665,5.454114,12.563289,.15178989,1
18,87,328.5,5.5999999,88.599998,181,2.9617345,66.897896,16.238344,5.4730091,12.860328,.15231574,1
18,88,380,6.4000001,89,192,2.9947007,66.763428,15.949407,5.491734,13.148672,.15283686,1
18,89,406.5,6.3000002,101.4,202,3.0257707,66.509094,15.649212,5.523684,13.46631,.15372604,1
18,90,473.89999,6.1999998,101.3,217,3.0744019,68.730072,15.393863,5.5550971,13.43025,.1548675,1
18,91,505.29999,7.5,116,223,3.103143,68.658485,15.186515,5.6020622,13.198205,.15617681,1
18,92,508.5,8.1999998,122.2,226,3.1538162,68.591995,14.997055,5.6486492,13.680989,.15747559,1
18,93,489.10001,7.5,119.8,242,3.1940744,68.5289,14.836376,5.7019649,13.857168,.15896195,1
18,94,525.09998,7.9000001,130.2,250,3.2377672,68.375801,14.656801,5.745626,14.214816,.16017915,1
18,95,524.70001,8,135.2,258,3.2730131,68.292587,14.534588,5.7918191,14.28663,.16146694,1
18,96,537,7.1999998,124.1,275,3.3057249,68.284233,14.451864,5.834908,14.462125,.1626682,1
18,97,514.59998,7.3000002,132.39999,286,3.3554766,68.145332,14.382387,5.8723698,14.747508,.16371258,1
18,98,431,7.6999998,111.2,301,3.3922138,68.09436,14.300453,5.9076171,15.36054,.1646952,1
18,99,374.60001,6.5999999,109.3,321,3.4374456,68.084808,14.194869,5.9429011,15.641886,.16567886,1
19,77,144,2.3,41.200001,66,.68565297,70.638969,18.09675,2.913573,11.973252,.052082963,0
19,78,161.39999,2.5999999,46.900002,70,.71718609,70.571205,17.979549,2.918071,12.893264,.05216337,0
19,79,181.2,2.2,50.200001,70,.74499124,70.481277,17.875366,2.9157391,12.504408,.05212168,0
19,80,200.39999,2.2,54.900002,72,.78366023,70.297028,17.761318,2.9140179,11.692239,.052068576,0
19,81,204.2,2.5999999,53.599998,86,.8174417,70.046028,17.540384,2.907975,12.020927,.051960602,0
19,82,172.7,2.3,36.200001,88,.84319246,69.697975,17.232038,2.88819,11.586264,.051607076,0
19,83,181.10001,2.3,41,93,.86718571,69.303825,16.885231,2.8705499,11.485,.051291879,0
19,84,198.7,2,38.299999,92,.8918277,68.982666,16.524769,2.858624,12.273282,.051078781,0
19,85,211.7,1.9,41.200001,97,.92494392,68.669304,16.179504,2.829685,12.40377,.050561693,0
19,86,235.10001,1.8,42,98,.95592141,68.295135,15.806103,2.791966,12.74418,.049887713,0
19,87,231.2,2.0999999,36.200001,98,.9885779,68.134171,15.449665,2.767005,13.066422,.049441703,0
19,88,256.79999,1.7,39.900002,101,1.0230849,68.142845,15.16346,2.7683921,12.89523,.049466487,0
19,89,266.29999,1.9,39,107,1.0617253,67.98687,14.875162,2.7705851,13.299286,.049505673,0
19,90,299.70001,1.9,39.200001,126,1.099156,70.361031,14.6755,2.7797689,13.243561,.049749784,0
19,91,303.29999,2,45,139,1.1454819,70.440094,14.571942,2.7912271,13.054929,.049954847,0
19,92,278,1.6,39.599998,144,1.1947246,70.649605,14.488285,2.8069229,13.44669,.050235759,0
19,93,325.5,2.3,53.900002,160,1.2392374,70.714066,14.433696,2.8205249,13.042081,.050479196,0
19,94,315.10001,1.7,46.900002,174,1.2849268,70.80584,14.36569,2.829422,13.774655,.050638422,0
19,95,354.39999,1.8,53,192,1.3222052,70.968124,14.333794,2.8408599,13.852374,.050843131,0
19,96,272.5,1.9,45.099998,207,1.3519524,71.029671,14.324622,2.8484731,14.422755,.050979383,0
19,97,310,1.8,55.900002,222,1.3698519,71.103485,14.285543,2.8543961,14.780421,.051085386,0
19,98,311.5,1.9,50.900002,243,1.3837698,71.192947,14.230634,2.8610251,15.185183,.051204026,0
19,99,280,1.5,36.599998,258,1.4130764,71.358673,14.140489,2.8694129,15.307604,.051354147,0
20,77,309.79999,6.5999999,100.7,91,2.3397355,67.851555,18.432489,2.320647,12.012709,.028374277,0
20,78,318.20001,5.6999998,93.699997,97,2.3896489,67.629326,18.209522,2.3356569,12.349296,.028557802,0
20,79,353.60001,5.5,102.3,98,2.4575186,67.38694,18.053024,2.350908,12.677279,.028744275,0
20,80,389.29999,6.9000001,113.1,95,2.5701983,67.204887,17.942297,2.3690391,12.135942,.028969148,0
20,81,369.39999,6.3000002,109.7,106,2.621958,66.983711,17.801094,2.3848591,12.327807,.029162599,0
20,82,335.89999,5.6999998,87,116,2.6545773,66.677109,17.530905,2.401211,12.372647,.029362554,0
20,83,326.60001,5.5999999,84,129,2.6885118,66.375015,17.255791,2.4155371,12.373,.029537737,0
20,84,334.20001,3.7,71.599998,152,2.7166641,66.075859,16.881855,2.4240761,13.044318,.029642154,0
20,85,355.79999,4.9000001,78.699997,173,2.7684629,65.707802,16.585566,2.427412,13.26958,.029682947,0
20,86,368.79999,4.4000001,79.599998,192,2.8150353,65.43351,16.237005,2.432616,13.547736,.029746583,0
20,87,360.70001,4.4000001,82.099998,217,2.860774,65.158768,15.909915,2.4453869,13.66629,.029902749,0
20,88,365.20001,3.4000001,85.900002,233,2.9157343,65.022804,15.633104,2.461987,13.750702,.030105738,0
20,89,400.79999,5.5,99.800003,232,2.9552577,64.779831,15.37131,2.472847,13.725678,.030238537,0
20,90,447.70001,4,117.6,222,3.0214663,66.75621,15.152964,2.4806831,13.854685,.030317673,0
20,91,499.60001,6.0999999,138.39999,227,3.0385029,66.773247,15.032768,2.495209,13.766192,.030495202,0
20,92,510.79999,6,129.89999,231,3.1290851,66.918526,14.89706,2.526042,14.16805,.030872028,0
20,93,496.39999,6.4000001,123.6,238,3.143266,67.086655,14.803041,2.547605,14.131391,.031135561,0
20,94,443,6.6999998,115.1,226,3.1726065,67.234398,14.746462,2.569118,14.348544,.031398483,0
20,95,420.70001,6.1999998,108.2,248,3.2023911,67.456635,14.703151,2.586942,14.315406,.031616319,0
20,96,413.79999,6.5999999,96.300003,274,3.2110646,67.614136,14.656814,2.5982659,14.681835,.031754714,0
20,97,409.20001,6,93.300003,301,3.231118,67.695511,14.687469,2.616339,15.126318,.031975593,0
20,98,397,5.9000001,86.800003,304,3.2727509,67.771263,14.729596,2.6386671,15.645266,.032248475,0
20,99,382.79999,6,77.099998,310,3.3277419,67.868599,14.741045,2.654052,15.96959,.032436505,0
21,77,233.60001,10.1,81.099998,107,2.6104641,67.928314,18.65448,3.573694,10.020181,.090131,0
21,78,223.2,9,81.300003,106,2.6161115,67.942833,18.461924,3.6099761,10.365952,.09104605,0
21,79,248,9.5,92.099998,97,2.6363842,67.922287,18.328516,3.6418059,10.48208,.09184882,0
21,80,266.70001,8.8000002,95.199997,105,2.674675,67.814606,18.197727,3.664221,9.9512787,.092369892,0
21,81,289.5,8.3999996,100.7,99,2.6842961,67.846832,18.025385,3.6703849,9.98456,.092525266,0
21,82,315,9.6999998,97.300003,114,2.6932182,67.866806,17.839426,3.6834371,9.8958473,.092854291,0
21,83,322.20001,9.8000002,87.099998,110,2.6960764,67.87104,17.595737,3.6944799,9.8590002,.093132675,0
21,84,277.79999,6.5999999,70.699997,127,2.6899829,67.748322,17.304193,3.695451,10.608458,.09315715,0
21,85,305.5,6.9000001,75.699997,128,2.7047815,67.715347,17.041529,3.6948271,10.702708,.093141422,0
21,86,334.39999,6.6999998,82.5,133,2.7104411,67.630981,16.721239,3.687813,10.903455,.092964604,0
21,87,337.79999,7.5,90.199997,142,2.7186577,67.618629,16.423367,3.6833251,11.209814,.092851467,0
21,88,330.10001,6.1999998,74.300003,147,2.7343454,67.653778,16.133194,3.6800029,11.425941,.09276773,0
21,89,356.89999,7.9000001,76.099998,191,2.7469249,67.618057,15.839504,3.6773119,11.725406,.092699893,0
21,90,390.39999,7.1999998,69.099998,222,2.7767277,69.960335,15.59848,3.692584,11.798808,.092937276,0
21,91,438,6.8000002,83.099998,241,2.7858346,69.985596,15.378473,3.7146859,11.872171,.093493551,0
21,92,535.5,5.8000002,87.199997,262,2.8142951,69.978523,15.204409,3.7563579,12.297199,.094542384,0
21,93,462.70001,6.5999999,90.400002,274,2.8122864,70.019447,15.021195,3.7922881,12.274535,.095446691,0
21,94,444,6.4000001,93.900002,274,2.8289542,69.976105,14.837826,3.823215,12.441408,.096225083,0
21,95,364.70001,7.1999998,103.7,288,2.8416071,70.026283,14.686033,3.855248,12.566609,.09703131,0
21,96,320.5,5.9000001,93.800003,311,2.8574476,70.046829,14.553636,3.8810511,12.798425,.097680733,0
21,97,316.89999,5.8000002,90.699997,331,2.8785644,69.901268,14.468159,3.9078159,13.178241,.098354377,1
21,98,284,4.5999999,75.400002,372,2.916852,70.056633,14.349479,3.93431,13.660738,.099021196,1
21,99,300.60001,5.4000001,80,379,2.9470627,70.290756,14.222668,3.960825,13.889746,.099688537,1
22,77,524.79999,15.5,142.89999,120,9.9171696,52.298241,19.268633,4.014462,10.08594,.089349248,0
22,78,584.90002,15.8,173.7,152,9.9416552,52.32671,19.18889,4.0685778,10.621128,.090553701,0
22,79,676.29999,16.9,219.39999,184,9.9506578,52.265358,19.039888,4.1376662,10.719436,.092091382,0
22,80,665,15.7,197,190,10.070088,52.016422,18.88283,4.2231011,10.679097,.094856381,0
22,81,638.29999,15.6,202,211,10.180193,51.954079,18.768972,4.283298,11.000551,.09620849,0
22,82,669.09998,16,212.60001,216,10.248655,51.832878,18.540094,4.3526101,10.895855,.097765326,0
22,83,640.90002,14.2,190,251,10.271502,51.598316,18.176941,4.3953161,10.865,.098724559,0
22,84,678,12.9,190.5,290,10.315866,51.288158,17.835579,4.4004741,11.151252,.098840415,0
22,85,694.20001,10.9,190.3,310,10.357066,50.921764,17.480736,4.4081211,11.224046,.099012174,0
22,86,758.20001,12.8,223.8,308,10.372828,50.477432,17.082006,4.406918,10.933452,.09898515,0
22,87,693,11.1,179,316,10.439538,50.083527,16.73912,4.3441291,10.757281,.09757483,0
22,88,717.40002,11.6,209,346,10.525982,49.705177,16.415087,4.288835,11.041146,.096332856,0
22,89,781.79999,14.9,237.3,370,10.618834,49.490044,16.102942,4.2529058,11.239591,.095525838,0
22,90,898.40002,17.200001,269.79999,396,10.775627,51.181664,15.827937,4.2191792,11.599926,.096845679,0
22,91,951,16.9,278.89999,427,10.876619,50.998245,15.704902,4.2409501,11.751556,.097345404,0
22,92,984.59998,17.4,271.39999,462,11.005797,50.817833,15.58374,4.2708492,12.047279,.0980317,1
22,93,1061.7,20.299999,283.60001,484,11.15636,50.637737,15.446249,4.284749,12.207013,.098350756,1
22,94,981.90002,19.799999,267.20001,522,11.258052,50.49049,15.345896,4.3065,12.619488,.098850019,1
22,95,1007.4,17,268.60001,556,11.381088,50.395542,15.286515,4.3279781,12.779814,.099343017,1
22,96,929.09998,17.5,276.60001,578,11.506643,50.311874,15.22261,4.3387632,12.86129,.099590577,1
22,97,855.90002,15.7,239.10001,615,11.59418,50.237991,15.146791,4.3513899,13.170168,.099880412,1
22,98,779.5,12.8,198,672,11.676765,50.227699,15.074271,4.3627582,13.656461,.10014135,1
22,99,732.70001,10.7,173.60001,736,11.757797,50.207878,14.992148,4.372035,13.657722,.10035429,1
23,77,224.7,2.4000001,38.700001,57,.35919559,72.246246,18.018316,1.103577,10.097448,.035691366,0
23,78,207.7,2.7,32.900002,61,.37141973,72.360748,17.843323,1.113565,10.315528,.036014393,0
23,79,202.5,2.8,31.799999,53,.37948838,72.467316,17.667679,1.122564,10.285884,.036305435,0
23,80,193.39999,2.8,30.799999,58,.40093711,72.381393,17.539623,1.12686,10.165272,.036356185,0
23,81,195.60001,3.2,32.5,61,.42717654,72.414986,17.390587,1.133021,10.117176,.036554962,0
23,82,163,2.0999999,30.5,71,.44955325,72.285263,17.152348,1.1366839,10.188935,.03667314,1
23,83,159.60001,2.0999999,27.1,69,.46856615,72.154556,16.863577,1.144769,10.551,.036933992,1
23,84,158.5,1.7,26.4,75,.48778588,72.093147,16.513935,1.15563,11.186735,.0372844,1
23,85,167.5,2.4000001,24.4,72,.51155055,71.893524,16.216125,1.162935,11.605558,.037520085,1
23,86,147,2,27.9,83,.53088528,71.674896,15.898441,1.170121,12.237866,.037751928,1
23,87,152.10001,2.5,25.6,106,.55007303,71.558037,15.595701,1.18457,12.799814,.038218103,1
23,88,157.39999,3.0999999,25.799999,106,.57225686,71.584198,15.300499,1.20383,13.314547,.038839489,1
23,89,137.2,3.2,24,100,.59363383,71.466888,14.984295,1.219944,13.559458,.03935938,1
23,90,143.2,2.4000001,25.1,116,.61358112,73.819618,14.651473,1.2312959,13.318998,.039892953,1
23,91,132.10001,1.2,22.700001,118,.62609321,73.746017,14.391322,1.2354389,12.910922,.040027183,1
23,92,130.89999,1.7,23.299999,123,.64422518,73.666962,14.11032,1.2357481,13.0285,.040037192,1
23,93,125.7,1.6,21.299999,121,.64397025,73.729507,13.937182,1.238256,12.960091,.040118448,1
23,94,129.89999,2.3,22.4,116,.6440239,73.791191,13.726249,1.237687,13.124832,.040100016,1
23,95,131.39999,2,26.9,113,.66177052,74.014938,13.625087,1.237438,13.236959,.04009195,1
23,96,124.9,2,23.5,107,.6695472,74.313538,13.587571,1.241436,13.521055,.040221483,1
23,97,120.8,2,20.700001,108,.69192868,74.578766,13.52939,1.2452151,13.850783,.040343918,1
23,98,125.8,2,21.1,124,.71227378,74.819931,13.498895,1.2475539,14.376219,.040419698,1
23,99,112.2,2.2,19.4,125,.72942603,75.105026,13.455357,1.25304,14.700036,.040597439,1
24,77,693.79999,8,292.10001,192,8.3151016,59.801025,18.569866,4.1695938,13.466004,.42155436,0
24,78,732,8.1999998,309.60001,198,8.5720825,59.472286,18.430569,4.1836038,13.846736,.4229708,0
24,79,795.5,9.8000002,331.20001,193,8.8467093,59.09584,18.300934,4.1911631,13.76802,.42373502,0
24,80,852.40002,9.5,392.70001,187,9.0628281,58.115219,18.004051,4.227643,13.57707,.42976955,0
24,81,887.09998,9.8999996,424.39999,183,9.2943344,57.741863,17.827227,4.2619081,13.593687,.43325281,0
24,82,850,10.1,360.5,218,9.4498215,57.233143,17.565762,4.282917,13.669871,.43538851,0
24,83,807.09998,8.5,347.39999,244,9.5934477,56.667244,17.309294,4.3133192,14.228,.4384791,0
24,84,792.29999,8.1000004,301.10001,277,9.715621,56.08654,16.965536,4.3652382,15.049587,.44375706,0
24,85,834.59998,7.9000001,302.20001,285,9.8156958,55.511429,16.585056,4.413075,15.705886,.44861999,0
24,86,833,9,304,279,9.9235849,54.977615,16.249096,4.4869571,16.331093,.45613062,0
24,87,767.79999,9.6000004,290.29999,280,10.001866,54.494743,15.911654,4.565578,16.852432,.46412301,0
24,88,806.79999,9.6999998,301.29999,282,10.121776,53.951515,15.571475,4.657908,17.367092,.47350901,0
24,89,855.40002,11.6,332.10001,291,10.230369,53.394623,15.246278,4.7272978,17.666803,.48056298,0
24,90,919,11.5,363.79999,323,10.346058,54.47374,14.959924,4.797431,17.543526,.49078578,0
24,91,956.20001,11.7,407.10001,348,10.476701,53.903358,14.562817,4.8561759,17.230402,.49679551,0
24,92,1000.1,12.1,429,366,10.635925,53.366631,14.231751,4.902545,17.29418,.50153911,0
24,93,997.79999,12.7,434.70001,381,10.806992,52.754982,13.935689,4.9425039,17.296656,.50562704,0
24,94,948,11.6,402.5,383,10.98084,52.308006,13.653237,4.9854112,17.502913,.5100165,0
24,95,986.90002,11.8,423.10001,395,11.132623,51.928219,13.451256,5.0236502,17.589983,.51392841,0
24,96,931.20001,11.6,393.20001,404,11.354081,51.636162,13.308069,5.0571418,17.680941,.51735467,0
24,97,846.59998,9.8999996,336.79999,412,11.527703,51.322994,13.248663,5.0929141,18.146862,.52101421,0
24,98,796.59998,10,298.70001,413,11.688549,51.063686,13.252602,5.1300721,18.843851,.52481556,0
24,99,743.40002,9,263.70001,418,11.853778,50.834167,13.307748,5.1716342,19.445166,.52906746,0
25,77,425.29999,3.0999999,169.89999,46,1.7242512,70.840881,17.983162,5.7382011,12.553584,.73322272,0
25,78,462,3.7,172.3,48,1.7682827,70.973404,17.906866,5.7364702,12.95744,.73300153,0
25,79,531.29999,3.7,203.2,49,1.8480219,71.033211,17.851316,5.7384062,12.995584,.73324889,0
25,80,601.29999,4.0999999,235.5,50,1.9598074,70.919662,17.807737,5.7460752,12.903657,.73441654,0
25,81,628.59998,3.5999999,270.89999,56,2.0847912,70.835388,17.765684,5.768683,12.965679,.73730612,0
25,82,571.40002,3.8,213.8,65,2.1991341,70.547714,17.628248,5.7712259,13.212695,.73763114,0
25,83,576.79999,3.5,208.5,77,2.3170145,70.154739,17.44664,5.7994032,13.859,.74123245,0
25,84,523.70001,3.5999999,174.60001,79,2.4241145,69.828186,17.205465,5.8407722,14.91149,.74651998,0
25,85,538.20001,3.5,188.5,84,2.5325882,69.409241,16.934578,5.880743,15.48272,.7516287,0
25,86,556.90002,3.5999999,192.7,88,2.6354461,68.895889,16.622087,5.9026818,16.320185,.7544328,0
25,87,564.59998,3,177.3,92,2.7325575,68.409401,16.26856,5.9352088,17.105007,.7585901,0
25,88,619.59998,3.5,176.3,102,2.8355942,68.053078,15.938027,5.9799809,17.963228,.76431251,0
25,89,675,4.3000002,202.60001,109,2.9358428,67.523384,15.571112,6.0154791,18.033773,.76884955,0
25,90,736.29999,4,217.10001,122,3.0254223,69.195236,15.206863,6.0186639,17.695927,.76788265,0
25,91,736.09998,4.1999998,194.60001,132,3.0974126,68.455696,14.803342,5.998652,17.360519,.76532942,0
25,92,779,3.5999999,184.39999,143,3.1763549,67.975334,14.445545,5.993474,17.661959,.76466882,0
25,93,804.90002,3.9000001,175.7,161,3.2546294,67.484962,14.125925,6.0108838,17.682497,.76688999,0
25,94,707.59998,3.5,168.2,154,3.3252909,67.214699,13.820649,6.031352,18.037151,.76950139,0
25,95,687.20001,3.5999999,150.39999,174,3.4130743,67.077286,13.580097,6.062335,18.345354,.77345437,0
25,96,642.20001,2.5999999,127.7,170,3.4893227,66.970612,13.388322,6.085393,18.80743,.7763961,0
25,97,644.20001,1.9,109.1,178,3.5915766,66.947754,13.236517,6.1154761,19.455929,.78023428,0
25,98,621.29999,2,96.599998,278,3.6758306,66.978783,13.130722,6.1444068,20.411676,.78392535,0
25,99,551,2,96,275,3.7689171,67.029434,13.032178,6.175169,21.245146,.78785008,0
26,77,584.70001,9.3000002,261.89999,137,4.589848,64.940208,18.704279,9.1711102,13.081308,.16141489,0
26,78,577.20001,10.6,219.3,151,4.6688666,64.846954,18.576038,9.217762,13.498352,.16223599,0
26,79,614.20001,9.1000004,219.60001,162,4.7520852,64.725868,18.469484,9.2662687,13.309772,.16308972,0
26,80,639.5,10.2,244,163,4.9120998,64.530663,18.397345,9.2555532,12.536121,.16250928,0
26,81,641.90002,9.3999996,257.5,163,4.9576168,64.343697,18.241907,9.2092838,12.193,.16169688,0
26,82,656.59998,9.1000004,271.10001,165,5.0083694,64.047394,17.983223,9.115202,11.828783,.16004498,0
26,83,716.70001,10,285.29999,162,5.0535641,63.67474,17.681395,9.0477533,12.243,.15886071,0
26,84,760.09998,9.6999998,306.70001,159,5.1021466,63.405949,17.346676,9.0494461,13.019383,.15889044,0
26,85,734.09998,11.2,292.39999,161,5.1582823,63.119892,17.001129,9.0762968,13.643684,.1593619,0
26,86,803.90002,11.3,301.29999,196,5.2124743,62.832325,16.637974,9.1277761,14.155857,.16026576,0
26,87,780.09998,12.2,276.5,227,5.270267,62.525742,16.250998,9.1874847,14.146009,.16131413,0
26,88,741.70001,10.8,241.10001,259,5.3182797,62.205704,15.903775,9.2180004,14.480716,.16184992,0
26,89,709.20001,10.7,222.3,298,5.3763041,61.780361,15.546633,9.2532902,14.675628,.16246954,0
26,90,790.40002,10.4,234,340,5.4443059,63.41766,15.248277,9.310462,14.494764,.16389062,0
26,91,803.09998,10.8,243.3,366,5.481307,63.24012,14.997762,9.3950224,14.121458,.16537912,0
26,92,770.09998,9.8999996,221.5,388,5.5155034,63.132629,14.777406,9.4703226,14.39738,.16670462,0
26,93,791.5,9.8000002,238.5,413,5.5551543,62.942345,14.594144,9.5292397,14.73771,.16774173,0
26,94,766.09998,9.8000002,228.89999,414,5.58915,62.843079,14.407176,9.5844812,15.363264,.16871412,0
26,95,687.79999,8.5,187.3,427,5.6368456,62.777473,14.302137,9.6598711,15.679649,.17004122,0
26,96,635.29999,7.5,176.2,429,5.675034,62.838097,14.231008,9.7391844,15.523845,.17143735,0
26,97,590,7.8000002,152.8,440,5.7242641,62.858715,14.174147,9.78545,15.87897,.17225176,0
26,98,620.79999,7.3000002,155.8,457,5.7728887,62.910812,14.133761,9.8202314,16.376022,.172864,0
26,99,574.90002,7,143,466,5.8338413,62.944023,14.09948,9.8637753,16.806192,.17363049,0
